id,zipcode,lot-len,lot-width,lot-area,house-area,garden-size,balcony,x-coor,y-coor,buildyear,bathrooms,taxvalue,retailvalue,energy-eff,monument
883107,3500,15.2,7.7,117,173.25,47.7,1,2519,5762,1994,1,787000,904000,0,0
883300,3500,15.2,6.5,98.8,146.25,27.3,1,2516,5800,2003,1,664000,755000,0,0
883421,3525,11.1,7.5,83.3,135,7.5,0,2106,5862,2001,1,607000,687000,0,0
883488,3525,14.1,7.3,102.9,164.25,37.2,1,2411,5862,2005,2,739000,832000,1,0
890201,3528,10.2,6.7,68.3,150.75,6.7,0,2017,5059,1925,1,658000,864000,0,1
890495,3528,14.6,5.9,86.1,132.75,21.2,1,2456,5116,1939,2,600000,793000,1,1
890828,3528,11,5.1,56.1,114.75,5.1,0,2104,5212,1949,1,504000,672000,0,0
890894,3528,14.5,5.8,84.1,104.4,31.9,2,2454,5206,1940,1,485000,649000,0,1
891037,3528,11.7,5.7,66.7,128.25,5.7,0,2167,5266,1952,2,566000,754000,1,0
891109,3800,15.2,5.4,82.1,72.9,17.3,1,2515,5260,1946,1,357000,481000,1,0
891169,3800,18,5.6,100.8,100.8,50.4,1,2801,5252,1951,1,484000,591000,0,0
891205,3528,10,10.7,107,192.6,10.7,2,2000,5312,1958,2,856000,1109000,1,1
891215,3528,10.6,9.7,102.8,218.25,9.7,0,2058,5301,1955,1,955000,1240000,0,1
891430,3528,11.6,10.3,119.5,185.4,10.3,2,2162,5360,1957,2,837000,1104000,1,1
891515,3800,15.6,10.4,162.2,234,37.4,2,2560,5356,1955,1,1066000,1343000,0,1
891859,3525,12.6,9,113.4,121.5,9,0,2258,5465,1963,1,577000,760000,0,0
891877,3528,13.6,9.1,123.8,204.75,41.9,1,2356,5451,1961,2,918000,1166000,1,1
892013,3525,10.7,9,96.3,162,15.3,2,2068,5516,1976,1,725000,906000,0,0
892172,3800,18.6,8.8,163.7,118.8,58.1,1,2856,5503,1966,1,606000,716000,0,1
892382,3800,19.2,10.3,197.8,231.75,94.8,2,2917,5553,1977,1,1085000,1213000,0,1
892411,3525,10.6,9,95.4,202.5,9,0,2060,5609,1981,2,886000,1066000,1,0
892527,3800,16.1,8.8,141.7,118.8,53.7,2,2607,5604,1975,1,589000,721000,0,0
892832,3525,11.7,7,81.9,94.5,11.9,1,2169,5714,1994,1,444000,537000,0,0
892859,3525,12.6,9.4,118.4,169.2,9.4,0,2255,5713,1986,2,772000,923000,1,0
893096,3525,14.7,8.3,122,112.05,39,2,2467,5751,1991,1,546000,651000,0,0
893407,3525,10.1,6.8,68.7,122.4,7.5,0,2011,5854,1998,1,545000,613000,0,0
893613,3525,10.7,6.9,73.8,124.2,11.7,2,2069,5918,2010,1,556000,617000,1,0
893630,3525,11.7,7.9,92.4,142.2,13.4,1,2167,5915,2006,2,643000,719000,1,0
893967,3500,18.2,7.1,129.2,127.8,51.1,1,2817,5960,2009,2,615000,638000,1,0
900621,3528,11.1,6.8,75.5,153,14.3,1,2108,5158,1934,2,672000,906000,1,1
900881,3528,14.2,5.3,75.3,71.55,11.7,1,2416,5217,1948,1,346000,479000,1,0
901098,3528,14.5,5.2,75.4,117,23.4,1,2454,5252,1944,1,528000,691000,0,1
901589,3800,19.1,9.6,183.4,129.6,97,1,2906,5362,1956,2,665000,792000,1,1
901785,3800,19.1,8.3,158.5,112.05,83.8,1,2905,5404,1962,1,575000,681000,0,1
901921,3800,16.2,11,178.2,247.5,57.2,2,2617,5465,1966,1,1133000,1383000,0,1
901925,3800,16.1,9.1,146.5,163.8,46.4,2,2610,5452,1968,2,772000,961000,1,1
901928,3800,16,10.9,174.4,147.15,65.4,1,2602,5460,1962,2,728000,926000,1,1
902073,3525,13.6,8.8,119.7,158.4,40.5,2,2363,5517,1967,2,729000,923000,1,1
902559,3800,17.6,10.9,191.8,245.25,93.7,1,2761,5608,1979,1,1134000,1304000,0,1
902608,3525,10,10.8,108,145.8,10.8,2,2001,5658,1982,2,670000,809000,1,0
902629,3525,11.1,11,122.1,247.5,11,2,2111,5669,1985,2,1088000,1294000,1,1
902761,3500,18.1,10.4,188.2,234,63.4,1,2812,5665,1980,1,1087000,1218000,0,1
902967,3500,18.1,7.7,139.4,173.25,54.7,2,2812,5717,1992,2,805000,891000,1,0
903167,3500,18.2,7.6,138.3,171,62.3,2,2818,5762,1998,2,795000,869000,1,0
903213,3525,10.6,7.7,81.6,173.25,7.7,0,2061,5804,1996,1,758000,864000,0,0
903416,3525,10.5,6.7,70.4,150.75,6.7,0,2053,5850,1999,1,659000,741000,0,0
910160,3800,18.1,6,108.6,108,42.6,2,2806,5012,1926,1,519000,635000,0,1
910301,3800,15.1,5,75.5,67.5,30.5,1,2512,5066,1929,1,330000,450000,1,1
910358,3800,17.5,7,122.5,126,59.5,1,2751,5064,1930,2,602000,750000,1,1
910401,3528,10.2,6.5,66.3,117,6.5,0,2019,5104,1932,1,521000,696000,0,1
910423,3528,11.1,6.8,75.5,122.4,7.5,0,2113,5105,1936,1,550000,758000,0,1
910463,3528,13.1,6.7,87.8,90.45,7.4,0,2305,5103,1934,1,432000,618000,1,1
910475,3528,13.7,6.6,90.4,118.8,11.2,2,2365,5110,1931,1,548000,752000,0,1
910655,3528,12.7,6.1,77.5,109.8,16.5,1,2266,5157,1938,1,501000,699000,0,1
910673,3528,13.7,6.9,94.5,155.25,11.7,2,2369,5162,1938,1,697000,936000,0,1
910910,3800,15.7,5,78.5,112.5,23.5,1,2565,5205,1944,1,513000,658000,0,1
910915,3800,15.6,6.2,96.7,83.7,40.9,1,2558,5215,1942,1,412000,552000,1,1
911101,3800,15.1,5,75.5,112.5,20.5,1,2505,5255,1947,1,510000,660000,0,0
911539,3800,16.7,9.6,160.3,172.8,64.3,1,2666,5366,1955,2,819000,1023000,1,1
911681,3528,14.1,8.8,124.1,198,18.5,1,2413,5411,1963,1,891000,1137000,0,1
911932,3800,16.6,8.6,142.8,116.1,48.2,1,2660,5467,1963,1,579000,725000,0,1
912192,3800,19.6,10.4,203.8,140.4,110.2,1,2964,5511,1973,1,725000,825000,0,1
912244,3525,12.2,10.9,133,147.15,13.1,2,2216,5561,1976,1,695000,887000,0,0
912330,3800,16.6,9.9,164.3,222.75,75.2,1,2655,5556,1975,2,1022000,1215000,1,1
912360,3800,18.1,10.3,186.4,231.75,62.8,2,2806,5551,1971,2,1076000,1239000,1,1
912850,3525,12.6,6.9,86.9,124.2,11,2,2264,5704,1991,1,566000,679000,0,0
913062,3525,13,8.2,106.6,147.6,8.2,0,2300,5755,1999,1,676000,798000,0,0
913124,3500,16.2,7.6,123.1,102.6,47.1,1,2617,5751,1996,1,509000,595000,0,0
913186,3500,19.1,10.8,206.3,194.4,98.3,2,2909,5760,1989,2,943000,1016000,1,1
913624,3525,11.1,7.1,78.8,159.75,7.1,0,2106,5911,2010,2,702000,778000,1,0
913793,3500,19.6,8,156.8,144,76.8,1,2963,5914,2007,1,701000,712000,1,0
913923,3500,16.2,8.2,132.8,147.6,59,2,2617,5955,2007,1,697000,752000,1,0
920167,3800,18.1,6.7,121.3,120.6,61,1,2809,5001,1923,2,579000,708000,1,1
920296,3528,14.7,5.4,79.4,97.2,30.8,1,2465,5067,1933,1,452000,607000,0,1
920668,3528,13.2,6.5,85.8,87.75,14.3,1,2318,5169,1945,1,420000,595000,1,0
921133,3800,16.6,6.7,111.2,150.75,50.9,2,2660,5262,1951,2,692000,863000,1,1
921251,3528,12.7,5.4,68.6,121.5,9.2,0,2267,5303,1949,2,541000,716000,1,0
921286,3528,14.1,5.1,71.9,68.85,10.7,1,2406,5316,1954,1,333000,453000,1,0
921341,3800,17,9.7,164.9,174.6,67.9,1,2700,5303,1958,2,830000,1037000,1,1
921369,3800,18.1,6.7,121.3,120.6,40.9,1,2805,5317,1949,1,579000,702000,0,1
921577,3800,18.5,6.7,124,120.6,50.3,2,2853,5353,1954,2,582000,692000,1,1
922065,3525,13.1,8.4,110,113.4,34.4,2,2310,5511,1971,1,542000,703000,0,0
922090,3525,14.5,10.4,150.8,140.4,26,2,2451,5504,1972,1,682000,879000,0,1
922135,3800,16.6,10,166,225,76,1,2660,5503,1966,1,1033000,1240000,0,1
922325,3800,16.1,9.5,153,171,58,1,2609,5552,1972,2,806000,981000,1,1
922561,3800,18,10.8,194.4,243,86.4,2,2801,5608,1977,1,1128000,1284000,0,1
922597,3800,19.7,10.3,202.9,231.75,110.2,2,2967,5618,1977,2,1089000,1185000,1,1
922744,3500,17.1,9.6,164.2,216,68.2,2,2712,5652,1989,2,995000,1144000,1,1
922943,3500,17.1,11,188.1,148.5,67.1,1,2711,5709,1984,1,744000,866000,0,1
923423,3525,11.1,6.7,74.4,120.6,14.1,2,2109,5868,2002,1,542000,613000,0,0
923498,3525,14.6,6.9,100.7,124.2,17.9,2,2463,5863,2000,1,577000,653000,0,0
923631,3525,11.6,6.6,76.6,148.5,10.6,1,2159,5904,2012,1,655000,729000,1,0
930031,3528,11.7,6.7,78.4,120.6,11.4,1,2166,5010,1923,2,545000,753000,1,1
930065,3528,13,5.1,66.3,68.85,20.4,1,2300,5002,1921,1,328000,465000,1,1
930244,3528,12.1,6.9,83.5,155.25,14.5,2,2207,5062,1932,1,688000,950000,0,1
930403,3528,10.2,5.9,60.2,79.65,5.9,0,2019,5111,1933,1,367000,501000,1,1
930483,3528,14.2,6.2,88,111.6,19.8,1,2415,5110,1934,1,517000,702000,0,1
930486,3528,14,5.3,74.2,95.4,15.9,1,2401,5100,1937,1,441000,601000,0,1
930799,3800,19.6,5.5,107.8,123.75,58.3,1,2964,5165,1940,2,581000,669000,1,1
930826,3528,11,6.9,75.9,155.25,6.9,0,2102,5203,1947,1,682000,911000,0,1
930953,3800,17.6,5.1,89.8,68.85,33.7,1,2758,5207,1944,1,347000,441000,1,0
931509,3800,15.2,9.5,144.4,128.25,39.9,1,2515,5363,1957,2,629000,831000,1,1
931822,3528,11.1,8.7,96.6,195.75,18.3,1,2113,5463,1971,1,860000,1082000,0,1
931837,3525,11.6,10.1,117.2,136.35,26.3,1,2163,5467,1968,2,639000,836000,1,0
932218,3525,10.6,10.1,107.1,136.35,10.1,1,2060,5564,1979,1,631000,792000,0,0
932353,3800,17.7,10,177,180,77,1,2766,5554,1975,1,862000,1013000,0,1
932514,3800,15.7,10.8,169.6,145.8,61.6,2,2566,5610,1983,1,719000,885000,0,0
932667,3525,13,9.6,124.8,129.6,38.4,1,2301,5657,1981,2,618000,767000,1,0
932707,3500,15.2,9.8,149,132.3,31.4,1,2516,5663,1984,2,648000,791000,1,0
932808,3525,10.1,10.2,103,137.7,10.2,1,2013,5712,1988,1,633000,754000,0,0
933142,3500,17,8.3,141.1,149.4,41.5,2,2700,5767,1993,1,710000,802000,0,0
933282,3525,14.1,7,98.7,126,14.7,1,2410,5805,1993,1,583000,675000,0,0
933605,3525,10.1,8.4,84.8,113.4,8.4,0,2007,5904,2009,1,521000,584000,1,0
933683,3525,14,8.3,116.2,186.75,33.2,2,2401,5918,2007,2,840000,930000,1,0
933764,3500,18,8.5,153,191.25,51,2,2801,5901,2012,1,887000,937000,1,0
933954,3500,17.7,8.5,150.5,191.25,65.5,1,2766,5959,2012,1,885000,925000,1,0
940053,3528,12.6,5.1,64.3,68.85,18.4,1,2263,5011,1927,1,327000,465000,1,1
940234,3528,11.5,5.1,58.7,91.8,5.1,0,2154,5065,1933,1,414000,577000,0,1
940358,3800,17.6,5.4,95,72.9,35.6,1,2761,5058,1933,1,368000,467000,1,1
940377,3800,18.5,6,111,81,39,1,2853,5055,1929,1,413000,509000,1,1
940972,3800,18.7,6.5,121.6,87.75,56.6,1,2866,5211,1940,1,448000,549000,1,1
941225,3528,11.1,5.6,62.2,75.6,5.6,0,2113,5300,1947,1,352000,480000,1,0
941263,3528,13.1,10,131,180,21,2,2311,5301,1957,2,825000,1109000,1,1
941372,3800,18.7,5.5,102.9,74.25,42.4,1,2868,5317,1953,1,379000,460000,1,0
941530,3800,16.5,9.1,150.2,163.8,59.2,2,2653,5362,1958,1,775000,971000,0,1
941563,3800,18.1,8.4,152,189,59.6,2,2807,5357,1959,2,878000,1043000,1,1
941670,3528,13.6,8.4,114.2,151.2,13.4,2,2357,5415,1962,2,696000,906000,1,1
941696,3528,14.5,8.9,129.1,120.15,49,2,2454,5415,1967,2,584000,770000,1,0
941792,3800,19.7,10.3,202.9,185.4,79.3,1,2968,5419,1965,1,904000,1028000,0,1
941957,3800,17.5,9.9,173.3,222.75,84.2,2,2752,5465,1970,1,1030000,1221000,0,1
942153,3800,17.5,10.4,182,140.4,78,1,2752,5508,1974,2,707000,859000,1,1
942372,3800,18.5,9,166.5,162,85.5,2,2850,5560,1979,2,781000,898000,1,1
942615,3525,10.6,8.5,90.1,153,8.5,0,2064,5654,1981,2,684000,822000,1,0
942630,3525,11.6,9.9,114.8,222.75,9.9,0,2157,5664,1982,2,983000,1175000,1,1
942662,3525,13.2,9.5,125.4,128.25,20.9,1,2317,5663,1983,2,613000,759000,1,0
942822,3525,11.1,8.9,98.8,120.15,18.7,1,2105,5707,1987,2,560000,676000,1,0
943026,3525,11.2,7.1,79.5,127.8,15.6,1,2117,5768,1990,2,575000,671000,1,0
943165,3500,18,9.6,172.8,216,67.2,1,2804,5752,1988,2,1002000,1102000,1,1
943211,3525,10.5,7.3,76.7,164.25,7.3,0,2051,5801,1996,1,718000,818000,0,0
943231,3525,11.5,6.9,79.4,124.2,17.3,2,2153,5810,1994,1,560000,647000,0,0
943236,3525,11.7,7.2,84.2,162,19.4,1,2168,5803,1998,1,715000,821000,0,0
943527,3500,16,8.5,136,153,59.5,2,2601,5860,1998,1,721000,804000,0,0
943588,3500,19.1,8,152.8,108,80.8,1,2908,5866,2004,1,554000,584000,0,0
943832,3525,11.6,8.2,95.1,147.6,8.2,0,2160,5967,2018,1,666000,732000,1,0
943971,3500,18.6,8,148.8,144,60.8,1,2858,5957,2013,2,695000,716000,1,0
950191,3800,19.6,5.2,101.9,93.6,39.5,1,2958,5017,1931,1,456000,532000,0,1
950212,3528,10.7,5.8,62.1,78.3,9.9,0,2068,5068,1931,1,363000,504000,1,1
950762,3800,18.2,5.8,105.6,104.4,36,2,2818,5160,1936,1,502000,613000,0,1
951077,3528,13.5,5.5,74.3,123.75,13.8,1,2350,5261,1948,2,554000,736000,1,1
951085,3528,14,7,98,94.5,14,1,2403,5260,1948,1,456000,628000,0,1
951376,3800,18.7,10.5,196.4,189,70.4,2,2866,5317,1956,2,913000,1087000,1,1
951890,3528,14.5,9.2,133.4,207,50.6,1,2451,5450,1967,1,935000,1176000,0,1
951932,3800,16.6,10.6,176,190.8,48.8,2,2660,5466,1969,2,904000,1109000,1,1
952005,3525,10.1,10.2,103,137.7,10.2,1,2009,5519,1967,1,633000,797000,0,0
952114,3800,15.5,10.7,165.9,192.6,37.5,2,2554,5514,1971,1,903000,1119000,0,1
952343,3800,17,10,170,225,50,1,2700,5565,1979,1,1036000,1218000,0,1
952500,3500,15,10.4,156,140.4,62.4,1,2500,5616,1977,1,686000,851000,0,0
952602,3525,10.1,11,111.1,247.5,11,2,2009,5659,1980,1,1079000,1273000,0,1
953154,3500,17.7,8.5,150.5,114.75,74,2,2767,5752,1992,1,579000,657000,0,0
953434,3525,11.5,6.6,75.9,118.8,6.6,0,2151,5860,2002,1,536000,609000,0,0
960253,3528,12.7,6.1,77.5,82.35,16.5,1,2267,5058,1932,1,391000,562000,1,1
960378,3800,18.6,6.8,126.5,122.4,44.9,1,2860,5051,1933,1,591000,713000,0,1
960553,3800,17.7,6.3,111.5,141.75,48.5,2,2766,5102,1931,2,656000,803000,1,1
960581,3800,19.1,5.8,110.8,78.3,47,1,2913,5118,1938,1,402000,486000,1,1
960615,3528,10.5,5.5,57.8,123.75,8.3,0,2051,5161,1943,2,541000,717000,1,1
960710,3800,15.6,5.5,85.8,123.75,30.8,1,2558,5155,1936,1,564000,727000,0,1
960851,3528,12.5,5.7,71.3,102.6,14.3,1,2250,5213,1944,1,467000,644000,0,0
961052,3528,12.7,5.2,66,70.2,19.2,1,2265,5269,1952,1,334000,465000,1,0
961069,3528,13,6.6,85.8,148.5,13.2,2,2300,5268,1946,2,663000,883000,1,1
961111,3800,15.5,5,77.5,90,27.5,1,2553,5269,1946,1,422000,548000,1,0
961305,3800,15.2,6.6,100.3,118.8,34.3,1,2517,5317,1949,1,555000,722000,0,1
961452,3528,12.6,5.1,64.3,114.75,18.4,2,2263,5352,1952,1,510000,667000,0,0
961549,3800,17.1,5.6,95.8,75.6,34.2,1,2711,5355,1953,1,379000,479000,1,0
961662,3528,13.1,8.1,106.1,182.25,33.2,1,2305,5414,1968,2,814000,1046000,1,1
961822,3528,11.2,10.6,118.7,238.5,23.3,2,2119,5454,1966,2,1049000,1324000,1,1
961888,3525,14.1,11,155.1,198,45.1,2,2413,5462,1967,2,916000,1172000,1,1
962079,3525,13.6,8.2,111.5,184.5,29.5,2,2359,5510,1971,1,827000,1034000,0,1
962430,3525,11.6,8.9,103.2,160.2,8.9,0,2156,5605,1975,1,723000,890000,0,0
962619,3525,10.7,9.8,104.9,176.4,16.7,1,2067,5654,1980,2,790000,949000,1,0
962756,3500,17.6,10.4,183,187.2,58.2,2,2762,5661,1986,1,895000,1027000,0,1
962767,3500,18.2,8.8,160.2,118.8,54.6,2,2819,5659,1989,1,603000,694000,0,0
962773,3500,18.6,9,167.4,202.5,59.4,2,2863,5652,1983,2,944000,1048000,1,1
962952,3500,17.7,9.8,173.5,132.3,65.7,2,2766,5719,1987,2,668000,765000,1,0
963177,3500,18.5,6.6,122.1,118.8,56.1,1,2850,5763,1993,1,573000,626000,0,0
963519,3500,15.7,7.2,113,97.2,48.2,1,2569,5855,2002,1,479000,545000,0,0
963709,3500,15.1,8.3,125.3,112.05,50.6,2,2509,5902,2012,1,548000,618000,1,0
970038,3528,11.5,7,80.5,94.5,17.5,1,2153,5008,1928,1,442000,625000,0,1
970246,3528,12.1,6.2,75,83.7,6.8,0,2206,5052,1935,1,395000,569000,1,1
970372,3800,18.5,5,92.5,67.5,32.5,1,2854,5054,1934,1,344000,424000,1,1
970575,3800,18.6,6.8,126.5,153,65.3,2,2857,5114,1930,1,713000,850000,0,1
970651,3528,12.6,5,63,90,8,0,2255,5157,1942,1,410000,573000,1,0
970831,3528,11.7,5.1,59.7,114.75,8.7,0,2167,5202,1948,1,507000,686000,0,0
970987,3800,19,6.1,115.9,109.8,61,2,2902,5213,1942,1,532000,631000,0,1
971135,3800,16.5,5.4,89.1,97.2,29.7,1,2651,5269,1951,1,460000,584000,0,0
971655,3528,12.6,9.1,114.7,163.8,14.6,2,2259,5401,1960,1,747000,979000,0,1
971670,3528,13.5,8.1,109.4,145.8,20.3,1,2350,5417,1961,2,671000,873000,1,1
972132,3800,16.6,9.5,157.7,171,72.2,1,2657,5501,1968,2,810000,988000,1,1
972350,3800,17.6,9.9,174.2,133.65,85.1,1,2756,5564,1981,2,674000,807000,1,0
972360,3800,18.1,10.3,186.4,231.75,93.7,2,2812,5567,1980,2,1076000,1233000,1,1
972559,3800,17.5,8.8,154,118.8,48.4,1,2753,5605,1977,1,598000,710000,0,0
972653,3525,12.7,10.2,129.5,183.6,10.2,2,2267,5653,1981,2,838000,1021000,1,0
973192,3500,19.6,8,156.8,180,84.8,1,2960,5755,1999,2,845000,894000,1,0
973345,3500,17.2,6.9,118.7,93.15,56.6,1,2717,5813,1999,1,468000,526000,0,0
973476,3525,13.6,7.1,96.6,95.85,32.7,1,2358,5856,2001,1,461000,533000,0,0
973503,3500,15.1,6.5,98.2,146.25,26.7,2,2506,5868,1999,2,664000,740000,1,0
973542,3500,17.2,7.1,122.1,95.85,51.1,1,2718,5865,1999,1,481000,532000,0,0
973607,3525,10,7.1,71,159.75,7.1,0,2000,5903,2009,2,696000,766000,1,0
973921,3500,16.2,7,113.4,157.5,29.4,2,2615,5969,2013,2,721000,769000,1,0
980499,3528,14.5,5.5,79.8,123.75,19.3,2,2451,5116,1934,2,559000,740000,1,1
980614,3528,10.5,6.9,72.5,124.2,10.4,1,2054,5168,1945,1,555000,747000,0,1
980691,3528,14.7,7,102.9,126,39.9,1,2466,5165,1941,1,586000,786000,0,1
980744,3800,17.1,5.8,99.2,78.3,41.2,1,2710,5161,1941,1,393000,507000,1,1
981097,3528,14.6,6.9,100.7,124.2,38.6,2,2457,5258,1953,2,577000,767000,1,1
981132,3800,16.6,7,116.2,126,53.2,2,2659,5258,1946,2,597000,757000,1,1
981205,3528,10,9.1,91,122.85,9.1,0,2002,5307,1957,2,564000,747000,1,0
981207,3528,10,6.3,63,141.75,6.3,0,2004,5308,1949,2,617000,790000,1,1
981412,3528,10.5,6,63,108,6,0,2053,5352,1952,1,482000,627000,0,0
981424,3528,11.1,10.7,118.8,192.6,10.7,1,2105,5354,1962,1,865000,1135000,0,1
981461,3528,13,5.2,67.6,117,10.4,2,2304,5358,1954,1,522000,681000,0,0
981769,3800,18.1,8.2,148.4,184.5,66.4,2,2809,5413,1959,1,857000,1010000,0,1
982023,3525,11.1,9.9,109.9,133.65,20.8,2,2106,5502,1969,2,623000,801000,1,0
982287,3525,14.1,9.9,139.6,133.65,40.6,1,2408,5561,1979,1,646000,823000,0,0
982653,3525,12.5,10.8,135,194.4,16.2,1,2252,5659,1987,2,886000,1077000,1,0
982708,3500,15.2,9.5,144.4,213.75,30.4,1,2519,5669,1985,1,971000,1145000,0,1
982765,3500,18.1,10.2,184.6,183.6,82.6,1,2811,5668,1986,2,882000,998000,1,1
983262,3525,13.1,7.4,96.9,166.5,8.1,0,2308,5805,1994,1,744000,855000,0,0
983446,3525,12.2,6.7,81.7,120.6,21.4,1,2217,5851,1999,1,548000,626000,0,0
983578,3500,18.6,7.1,132.1,127.8,46.9,1,2860,5860,2001,1,617000,654000,0,0
983664,3525,13.2,8.3,109.6,112.05,18.3,2,2315,5913,2013,1,536000,609000,1,0
983682,3525,14.1,6.5,91.7,146.25,20.2,2,2411,5918,2003,2,658000,728000,1,0
983778,3500,18.6,7,130.2,94.5,67.2,1,2857,5906,2005,1,482000,509000,0,0
990000,3528,10.2,6.6,67.3,118.8,6.6,0,2019,5009,1931,1,529000,703000,0,1
990013,3528,10.7,5.4,57.8,121.5,5.4,0,2065,5002,1929,2,532000,705000,1,1
990199,3800,19.6,5.2,101.9,70.2,44.7,1,2960,5011,1931,1,362000,430000,1,1
990228,3528,11.1,6.6,73.3,118.8,13.9,2,2110,5066,1931,1,534000,734000,0,1
990351,3800,17.5,6.9,120.8,93.15,44.9,1,2751,5060,1928,1,469000,598000,0,1
990397,3800,19.5,6.2,120.9,139.5,52.7,1,2954,5060,1931,1,655000,757000,0,1
990402,3528,10.1,6.9,69.7,93.15,7.6,0,2008,5102,1934,1,428000,583000,0,1
990449,3528,12,5.4,64.8,72.9,5.4,0,2201,5113,1934,1,343000,500000,1,1
990968,3800,18.1,6.8,123.1,91.8,61.9,1,2809,5201,1945,1,466000,582000,0,1
991035,3528,11.5,5.3,61,95.4,5.3,0,2151,5269,1953,1,430000,581000,0,0
991354,3800,17.6,10,176,225,66,2,2760,5316,1956,1,1041000,1259000,0,1
991502,3800,15.1,5.3,80,95.4,16.4,1,2510,5354,1954,1,446000,576000,0,0
991514,3800,15.6,8.9,138.8,200.25,58.7,1,2557,5361,1958,1,912000,1149000,0,1
991774,3800,18.5,8.2,151.7,147.6,77.9,2,2851,5404,1962,1,712000,841000,0,1
991837,3528,11.5,9.7,111.6,218.25,9.7,0,2153,5464,1964,1,962000,1215000,0,1
992038,3525,11.7,10.2,119.3,229.5,17.3,1,2169,5513,1971,2,1013000,1265000,1,1
992050,3525,12.6,10.7,134.8,240.75,38.5,2,2258,5500,1975,2,1071000,1346000,1,1
992206,3525,10,9.4,94,169.2,9.4,0,2000,5569,1981,2,752000,917000,1,0
992226,3525,11.2,8.1,90.7,182.25,17.8,2,2118,5552,1979,2,802000,985000,1,0
992404,3525,10.2,9.1,92.8,122.85,10.9,2,2019,5619,1982,2,566000,694000,1,0
992484,3525,14,10.3,144.2,231.75,51.5,1,2401,5602,1975,1,1042000,1267000,0,1
992879,3525,13.7,9.6,131.5,172.8,25.9,2,2369,5711,1986,1,796000,951000,0,0
992985,3500,19,8.2,155.8,184.5,73.8,2,2904,5707,1992,1,863000,936000,0,0
993057,3525,12.5,7.9,98.8,142.2,19.8,2,2252,5752,1990,2,648000,765000,1,0
993131,3500,16.5,7.5,123.8,135,33.8,2,2650,5768,1992,1,639000,728000,0,0
993444,3525,12,6.5,78,146.25,19.5,2,2204,5854,2000,2,647000,733000,1,0
993873,3525,13.5,7.6,102.6,136.8,26.6,1,2352,5958,2015,2,629000,694000,1,0
993963,3500,18.1,8.2,148.4,184.5,58.2,2,2814,5954,2012,2,857000,888000,1,0
